salary_delay_days,salary_amount_variance,salary_frequency_irregular,savings_drawdown_rate_4w,savings_balance_trend_slope,emergency_fund_days,upi_lending_app_txn_count_30d,upi_lending_app_amount_30d,upi_lending_app_diversity,utility_payment_delay_avg,bill_payment_delay_max,discretionary_spend_pct_change,essential_spend_ratio,atm_withdrawal_spike_30d,has_loan,emi_to_income_ratio,loan_to_income_ratio,age,monthly_income,employment_type_GIG_WORKER,employment_type_SALARIED,employment_type_SELF_EMPLOYED,city_tier_TIER_2,city_tier_TIER_3
0.0,0.009014375,0.0,-0.0010735828,0.00326968,0.065321654,0.0,0.00096366386,0.0,0.13295859,0.0,-0.00022694151,0.0040126643,0.0005846538,0.0,0.00010171174,0.0034896801,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.0002339295,0.0,-0.0029046668,0.00326968,-0.014026293,0.0,-0.001170285,0.0,0.007831759,0.0,-0.0017853137,0.0013816103,0.0075128293,0.0,3.3583252e-05,-0.00068614306,0.00043610283,0.0003121309,0.0,0.0,0.0,0.0,0.00027398457
0.0,-0.0008386152,0.0,0.00085411745,-0.0072430656,-0.058223635,0.0,-0.00035436603,0.0,-0.1388098,0.0,-0.0007238826,-0.0025777328,0.0012436687,0.0,-7.003697e-05,-0.0007391213,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.0002339295,0.0,-0.0028975822,0.0021060742,0.0017063046,0.0,-0.001170285,0.0,0.008167249,0.0,0.012934395,-0.004021155,0.012376111,0.0,-3.7031434e-05,-0.00035065186,0.00043610283,0.0003121309,0.0,0.0,0.0,0.0,0.00027398457
0.0,-0.0002339295,0.0,-0.0028811283,0.0036199212,0.016796209,0.0,-0.00074959133,0.0,0.007227021,0.0,0.0014579907,-0.0018923748,-0.0015304646,0.0,-3.7031434e-05,-0.0006626048,0.00043610283,0.0003121309,0.0,0.0,0.0,0.0,-0.0012147739
0.0,-0.00097208784,0.0,0.00085411745,0.006157503,-0.049502004,0.0,-0.00074959133,0.0,-0.13877428,0.0,-0.00017875468,-0.006249612,-0.0015304646,0.0,-7.003697e-05,-0.0007391213,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.00097208784,0.0,0.0007676415,-0.0072430656,-0.055088956,0.0,-0.00074959133,0.0,-0.13859078,0.0,-0.0005912598,-0.0025777328,-0.0015304646,0.0,6.351549e-05,-0.0008255973,0.00033108098,-0.00016925579,0.0,0.0,0.0,0.0,0.00010557275
0.0,0.009014375,0.0,-0.000753362,0.00326968,0.065418385,0.0,0.0020384404,0.0,0.13788322,0.0,-9.431872e-05,0.003011762,-0.0007194777,0.0,3.3583252e-05,-0.00068614306,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.0002339295,0.0,-0.0029046668,0.0012600082,-0.01680439,0.0,-0.001170285,0.0,0.006295304,0.0,0.0023964045,0.0047463244,0.0075128293,0.0,3.3583252e-05,-0.00068614306,0.00043610283,0.0003121309,0.0,0.0,0.0,0.0,-0.012636581
0.0,0.03231569,0.0,0.00085411745,-0.0072430656,-0.053698126,0.0,-0.00035436603,0.0,-0.123212606,0.0,-0.0007238826,-0.0025777328,0.0012436687,0.0,-7.003697e-05,-0.0007391213,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.00097208784,0.0,-0.00080757495,0.006157503,-0.05253874,0.0,-0.00035436603,0.0,-0.13649979,0.0,-0.00031137755,-0.004808044,0.0012436687,0.0,-7.003697e-05,-0.002763302,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.00097208784,0.0,0.00085411745,0.006157503,-0.05217331,0.0,-0.00074959133,0.0,-0.13566637,0.0,-0.00017875468,-0.0061125546,-0.0015304646,0.0,-7.003697e-05,-0.0007391213,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,-0.00046808118
0.0,-0.0008386152,0.0,-0.0008680244,0.006157503,-0.052636683,0.0,-0.00035436603,0.0,-0.13705748,0.0,-0.00031137755,-0.006249612,0.0012436687,0.0,-7.003697e-05,-0.0007391213,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.0008386152,0.0,0.00085411745,-0.0072430656,-0.058223635,0.0,-0.00035436603,0.0,-0.1388098,0.0,-0.0007238826,-0.0025777328,0.0012436687,0.0,-7.003697e-05,-0.0007391213,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.0008386152,0.0,0.00085411745,0.006157503,-0.049599946,0.0,-0.00074959133,0.0,-0.13852298,0.0,-0.00017875468,-0.005962785,-0.0015304646,0.0,-7.003697e-05,-0.0007391213,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,-0.00046808118
0.0,0.009014375,0.0,-0.0007298237,0.0012600082,0.061808757,0.0,0.0020384404,0.0,0.13452834,0.0,0.0040873997,0.007478738,-0.0007194777,0.0,-3.7031434e-05,-0.0006626048,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,0.00045459825
0.0,-0.0002339295,0.0,-0.0028975822,0.0021060742,-0.0056916564,0.0,0.0031824762,0.0,0.008167249,0.0,-0.0017853137,-0.004021155,0.0007843517,0.0,-3.7031434e-05,-0.00035065186,0.00043610283,0.0003121309,0.0,0.0,0.0,0.0,0.00027398457
0.0,-0.0002339295,0.0,-0.0028811283,0.0021060742,0.003196687,0.0,-0.001170285,0.0,0.007855296,0.0,0.011599268,-0.0035689578,0.012376111,0.0,-3.7031434e-05,-0.0006626048,0.00043610283,0.0003121309,0.0,0.0,0.0,0.0,0.00027398457
0.0,-0.0003488319,0.0,0.00091456703,-0.014592587,-0.053687386,0.0,-0.00074959133,0.0,-0.13841802,0.0,-0.0005912598,0.0043544504,-0.0015304646,0.0,-7.003697e-05,-0.002763302,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.0008386152,0.0,0.00085411745,-0.0072430656,-0.058223635,0.0,-0.00035436603,0.0,-0.1388098,0.0,-0.0007238826,-0.0025777328,0.0012436687,0.0,-7.003697e-05,-0.0007391213,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.0002339295,0.0,-0.003174689,0.0016360807,-0.0054566613,0.0,0.0031824762,0.0,0.0072830543,0.0,-0.0017853137,-0.0046837814,0.0007843517,0.0,-0.000112155045,0.0017833943,0.00043610283,0.0003121309,0.0,0.0,0.0,0.0,0.00027398457
0.0,-0.0002339295,0.0,-0.0029046668,0.0036199212,0.013100457,0.0,0.00096366386,0.0,0.007203483,0.0,0.001325368,-0.0018923748,0.0005846538,0.0,3.3583252e-05,-0.00068614306,0.00043610283,0.0003121309,0.0,0.0,0.0,0.0,-0.0012147739
0.0,-0.0003488319,0.0,0.00013324997,-0.0072430656,-0.05554629,0.0,-0.00074959133,0.0,-0.13012788,0.0,-0.0005912598,0.0056452565,-0.0015304646,0.0,-0.0003460301,0.014053976,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,-0.00046808118
0.0,-0.0002339295,0.0,-0.0028975822,0.0021060742,0.0055724015,0.0,0.0031824762,0.0,0.008167249,0.0,0.011599268,-0.00417641,0.005647634,0.0,-3.7031434e-05,-0.00035065186,0.00043610283,0.0003121309,0.0,0.0,0.0,0.0,0.00027398457
0.0,-0.0003488319,0.0,0.0021109392,-0.0072430656,-0.05980383,0.0,-0.00035436603,0.0,-0.12923451,0.0,0.00017584208,-0.0016094573,0.0017199988,0.0,-0.000522604,-0.004044486,-0.0061868723,-0.0018353157,0.0,0.0,0.0,0.0,0.00010557275
0.0,0.03231569,0.0,0.0007676415,-0.0072430656,-0.053698126,0.0,-0.00035436603,0.0,-0.12302913,0.0,-0.0007238826,-0.0025777328,0.0012436687,0.0,6.351549e-05,-0.0008255973,0.00033108098,-0.00016925579,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.0002339295,0.0,-0.0029046668,0.00326968,-0.024973573,0.0,-0.005205496,0.0,0.007831759,0.0,-0.00043124825,0.0013816103,-0.009245323,0.0,3.3583252e-05,-0.00068614306,0.00043610283,0.0003121309,0.0,0.0,0.0,0.0,0.00027398457
0.0,-0.0002339295,0.0,-0.0028811283,0.0036199212,0.016796209,0.0,-0.00074959133,0.0,0.007855296,0.0,0.0014579907,-0.0040094107,-0.0015304646,0.0,-3.7031434e-05,-0.0006626048,0.00043610283,0.0003121309,0.0,0.0,0.0,0.0,0.00027398457
0.0,-0.00097208784,0.0,0.0005448838,0.006157503,-0.05253874,0.0,-0.00035436603,0.0,-0.1292675,0.0,-0.00031137755,-0.0045212167,0.0012436687,0.0,-7.003697e-05,-0.002763302,-0.0061868723,-0.0018353157,0.0,0.0,0.0,0.0,-0.00046808118
0.0,-0.00097208784,0.0,-0.00080757495,0.0033752343,-0.025178906,0.0,-0.005205496,0.0,-0.13705713,0.0,-0.0004799825,0.007918484,-0.009245323,0.0,-7.003697e-05,-0.002763302,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,0.00045459825
0.0,-0.0003488319,0.0,-0.0008680244,0.006627496,-0.053231075,0.0,-0.00035436603,0.0,-0.13675696,0.0,-0.00031137755,-0.006197782,0.0012436687,0.0,-7.003697e-05,-0.0007391213,0.00030090005,-0.00016925579,0.0,0.0,0.0,0.0,-0.00046808118
0.0,-0.0002339295,0.0,-0.0007298237,0.0033752343,0.062299516,0.0,0.00096366386,0.0,0.14530438,0.0,-0.00027567576,0.007478738,0.0005846538,0.0,-3.7031434e-05,-0.0006626048,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,0.00045459825
0.0,0.009014375,0.0,-0.0028811283,0.006157503,-0.057682574,0.0,-0.00035436603,0.0,-0.0032448606,0.0,0.0019234743,-0.007027711,0.0017199988,0.0,-3.7031434e-05,-0.0006626048,0.001516602,-0.00044425012,0.0,0.0,0.0,0.0,0.00027398457
0.0,-0.00097208784,0.0,0.00085411745,0.006157503,-0.05253874,0.0,-0.00035436603,0.0,-0.13877428,0.0,-0.00031137755,-0.006249612,0.0012436687,0.0,-7.003697e-05,-0.0007391213,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.0003488319,0.0,0.018151445,-0.0072430656,-0.05554629,0.0,-0.00074959133,0.0,-0.12761903,0.0,-0.0005912598,-0.0035675827,-0.0015304646,0.0,-0.0075620725,0.017809298,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,-0.00046808118
0.0,-0.00097208784,0.0,-0.0008940509,0.0136919,-0.04362342,0.0,-0.00035436603,0.0,-0.1363163,0.0,-0.00031137755,0.014861499,0.0012436687,0.0,6.351549e-05,-0.002849778,0.00030090005,-0.00016925579,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.0008386152,0.0,0.00091456703,-0.014592587,-0.05636473,0.0,-0.00035436603,0.0,-0.13828763,0.0,-0.0007238826,0.0043544504,0.0012436687,0.0,-7.003697e-05,-0.002763302,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.0002339295,0.0,-0.000753362,0.0033752343,0.062299516,0.0,0.00096366386,0.0,0.14528084,0.0,-0.00027567576,0.007478738,0.0005846538,0.0,3.3583252e-05,-0.00068614306,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,0.00045459825
0.0,-0.0003488319,0.0,-0.0009545004,0.006157503,-0.052996077,0.0,-0.00035436603,0.0,-0.13714847,0.0,-0.00031137755,-0.006249612,0.0012436687,0.0,6.351549e-05,-0.0008255973,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.0002339295,0.0,-0.0007298237,0.0033752343,-0.014336273,0.0,-0.001170285,0.0,0.14530438,0.0,-0.001834048,0.007478738,0.0075128293,0.0,-3.7031434e-05,-0.0006626048,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,0.00045459825
0.0,-0.0002339295,0.0,-0.0028811283,0.0024563156,0.022755127,0.0,-0.00074959133,0.0,0.0075311777,0.0,0.0014579907,-0.008804725,-0.0015304646,0.0,-3.7031434e-05,-0.0006626048,0.001516602,-0.00044425012,0.0,0.0,0.0,0.0,0.00027398457
0.0,-0.0002339295,0.0,-0.000753362,0.0012600082,0.060184292,0.0,0.00096366386,0.0,0.14528084,0.0,0.0039547766,0.007478738,0.0005846538,0.0,3.3583252e-05,-0.00068614306,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,0.00045459825
0.0,-0.0002339295,0.0,-0.0007298237,0.00326968,0.06379392,0.0,0.00096366386,0.0,0.1486828,0.0,-0.00022694151,0.003011762,0.0005846538,0.0,-3.7031434e-05,-0.0006626048,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.00097208784,0.0,-0.0008680244,0.006627496,-0.0524083,0.0,-0.00074959133,0.0,-0.13391405,0.0,-0.00017875468,-0.0063475515,-0.0015304646,0.0,-7.003697e-05,-0.0007391213,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,-0.00046808118
0.0,-0.0008386152,0.0,0.00091456703,-0.0072430656,-0.055186898,0.0,-0.00074959133,0.0,-0.13828763,0.0,-0.0005912598,-0.0011361646,-0.0015304646,0.0,-7.003697e-05,-0.002763302,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.0008386152,0.0,-0.0008680244,0.006157503,-0.052636683,0.0,-0.00035436603,0.0,-0.13705748,0.0,-0.00031137755,-0.006249612,0.0012436687,0.0,-7.003697e-05,-0.0007391213,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,0.009014375,0.0,-0.0007298237,0.00326968,0.065321654,0.0,0.00096366386,0.0,0.13819358,0.0,-0.00022694151,0.0032985888,0.0005846538,0.0,-3.7031434e-05,-0.0006626048,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,-0.00046808118
0.0,-0.0008386152,0.0,-0.0008305985,-0.0072430656,-0.06093482,0.0,-0.00035436603,0.0,-0.13704297,0.0,0.0015109691,-0.008115346,0.0017199988,0.0,-0.0003460301,0.003759127,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,-0.00046808118
0.0,-0.0002339295,0.0,0.004511565,-4.027551e-05,-0.014908813,0.0,-0.001170285,0.0,0.019173738,0.0,0.0023964045,0.016031917,0.0075128293,0.0,3.3583252e-05,-0.00068614306,0.0006624266,0.0003121309,0.0,0.0,0.0,0.0,0.0028501006
0.0,-0.00097208784,0.0,-0.0029677253,0.0136919,-0.043257993,0.0,-0.00074959133,0.0,-0.12510937,0.0,-0.00017875468,0.02149315,-0.0015304646,0.0,0.00031380955,0.014493788,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,-0.00046808118
0.0,-0.00097208784,0.0,-0.0008680244,0.006627496,-0.05277374,0.0,-0.00035436603,0.0,-0.13702194,0.0,-0.00031137755,-0.006484609,0.0012436687,0.0,-7.003697e-05,-0.0007391213,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.0002339295,0.0,-0.0028975822,0.0021060742,-0.015411144,0.0,-0.005205496,0.0,0.0075389734,0.0,0.0021052742,-0.002059374,-0.015230101,0.0,-3.7031434e-05,-0.00035065186,0.00043610283,0.0003121309,0.0,0.0,0.0,0.0,-0.0012147739
0.0,0.009014375,0.0,-0.0007298237,0.0033752343,0.067523,0.0,-0.00074959133,0.0,0.13452834,0.0,-0.00014305294,0.007478738,-0.0015304646,0.0,-3.7031434e-05,-0.0006626048,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,0.00045459825
0.0,-0.0008386152,0.0,0.00013324997,-0.0072430656,-0.058223635,0.0,-0.00035436603,0.0,-0.13028431,0.0,-0.0007238826,0.005358429,0.0012436687,0.0,-0.0003460301,0.014053976,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.0002339295,0.0,0.0045351028,0.0020749508,-0.01041787,0.0,0.0031824762,0.0,0.019197274,0.0,-0.001834048,0.016031917,0.0007843517,0.0,-3.7031434e-05,-0.0006626048,0.0006624266,0.0003121309,0.0,0.0,0.0,0.0,0.0028501006
0.0,-0.00097208784,0.0,-0.0012455833,0.013221907,-0.043022998,0.0,-0.00074959133,0.0,-0.12686169,0.0,-0.00017875468,0.021728147,-0.0015304646,0.0,0.00031380955,0.014493788,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,-0.00046808118
0.0,-0.0008386152,0.0,0.0030234326,-0.0072430656,-0.058223635,0.0,-0.00035436603,0.0,-0.1377624,0.0,-0.0007238826,-0.002005685,0.0012436687,0.0,-0.000522604,-0.0035016765,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,-0.00046808118
0.0,-0.0002339295,0.0,-0.0007298237,0.00326968,0.06389065,0.0,0.0020384404,0.0,0.1486828,0.0,-9.431872e-05,0.003011762,-0.0007194777,0.0,-3.7031434e-05,-0.0006626048,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.0002339295,0.0,0.0045351028,0.006157503,-0.04604815,0.0,-0.00035436603,0.0,0.01797646,0.0,0.0005883472,-0.006077535,0.0017199988,0.0,-3.7031434e-05,-0.0006626048,0.0006624266,0.0003121309,0.0,0.0,0.0,0.0,0.00027398457
0.0,0.009014375,0.0,-0.0007298237,0.00326968,0.065321654,0.0,0.00096366386,0.0,0.13790676,0.0,-0.00022694151,0.003011762,0.0005846538,0.0,-3.7031434e-05,-0.0006626048,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,0.009014375,0.0,-0.0007298237,0.0033752343,0.06382725,0.0,0.00096366386,0.0,0.13452834,0.0,-0.00027567576,0.007478738,0.0005846538,0.0,-3.7031434e-05,-0.0006626048,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,0.00045459825
0.0,-0.0002339295,0.0,-0.0028975822,0.006627496,-0.056734122,0.0,-0.00035436603,0.0,0.008167249,0.0,-0.00031137755,-0.00787016,0.0012436687,0.0,-3.7031434e-05,-0.00035065186,0.00043610283,0.0003121309,0.0,0.0,0.0,0.0,0.00027398457
0.0,-0.0008386152,0.0,0.00085411745,-0.0072430656,-0.058223635,0.0,-0.00035436603,0.0,-0.13852298,0.0,-0.0007238826,-0.002290906,0.0012436687,0.0,-7.003697e-05,-0.0007391213,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,-0.00046808118
0.0,-0.00097208784,0.0,-0.0025527405,0.0016360807,-0.017490579,0.0,-0.005205496,0.0,-0.13272086,0.0,-0.00043124825,-0.008374817,-0.009245323,0.0,-0.0003460301,0.003759127,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,0.03231569,0.0,0.0030234326,-0.0072430656,-0.05066139,0.0,-0.00074959133,0.0,-0.12245202,0.0,-0.0005912598,-0.002292512,-0.0015304646,0.0,-0.000522604,-0.0035016765,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.0003488319,0.0,0.00082809106,-0.0072430656,-0.05858303,0.0,-0.00035436603,0.0,-0.1380918,0.0,-0.0007238826,-0.00084933767,0.0012436687,0.0,6.351549e-05,-0.002849778,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,-0.00046808118
0.0,-0.0008386152,0.0,0.00091456703,-0.0072430656,-0.055186898,0.0,-0.00074959133,0.0,-0.13828763,0.0,-0.0005912598,-0.0011361646,-0.0015304646,0.0,-7.003697e-05,-0.002763302,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.0003488319,0.0,0.0007676415,0.006157503,-0.04995934,0.0,-0.00074959133,0.0,-0.13890079,0.0,-0.00017875468,-0.006249612,-0.0015304646,0.0,6.351549e-05,-0.0008255973,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.0008386152,0.0,0.00085411745,0.006157503,-0.052636683,0.0,-0.00035436603,0.0,-0.13852298,0.0,-0.00031137755,-0.005962785,0.0012436687,0.0,-7.003697e-05,-0.0007391213,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,-0.00046808118
0.0,-0.0002339295,0.0,-0.0007298237,0.00326968,0.06379392,0.0,0.00096366386,0.0,0.14896962,0.0,-0.00022694151,0.0032985888,0.0005846538,0.0,-3.7031434e-05,-0.0006626048,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,-0.00046808118
0.0,-0.0003488319,0.0,0.00085411745,-0.0072430656,-0.05554629,0.0,-0.00074959133,0.0,-0.13894019,0.0,-0.0005912598,-0.0025777328,-0.0015304646,0.0,-7.003697e-05,-0.0007391213,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.0002339295,0.0,-0.0029046668,0.00620042,0.03148515,0.0,0.00096366386,0.0,0.015231973,0.0,0.00013395699,0.030283753,0.0005846538,0.0,3.3583252e-05,-0.00068614306,0.00043610283,0.0003121309,0.0,0.0,0.0,0.0,0.0028501006
0.0,-0.0002339295,0.0,-0.0028811283,0.0027996865,-0.013791296,0.0,-0.001170285,0.0,0.0075311777,0.0,-0.0017853137,0.0016166067,0.0075128293,0.0,-3.7031434e-05,-0.0006626048,0.001516602,-0.00044425012,0.0,0.0,0.0,0.0,0.00027398457
0.0,0.009014375,0.0,-0.0030580973,0.0021060742,-0.006539639,0.0,-0.001170285,0.0,-0.0077021234,0.0,-0.0017853137,-0.0024128011,0.0075128293,0.0,-0.000112155045,0.0033699665,0.00043610283,0.0003121309,0.0,0.0,0.0,0.0,0.00027398457
0.0,-0.0003488319,0.0,0.0007676415,-0.0072430656,-0.05554629,0.0,-0.00074959133,0.0,-0.13890079,0.0,-0.0005912598,-0.0025777328,-0.0015304646,0.0,6.351549e-05,-0.0008255973,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.00097208784,0.0,-0.0025527405,0.006627496,-0.049736995,0.0,-0.00074959133,0.0,-0.1352551,0.0,-0.00017875468,-0.012022221,-0.0015304646,0.0,-0.0003460301,0.003759127,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,-0.00046808118
0.0,-0.0002339295,0.0,-0.0029046668,0.00326968,-0.011650577,0.0,0.0031824762,0.0,0.007831759,0.0,-0.0017853137,0.0013816103,0.0007843517,0.0,3.3583252e-05,-0.00068614306,0.00043610283,0.0003121309,0.0,0.0,0.0,0.0,0.00027398457
0.0,-0.0003488319,0.0,-0.00080757495,0.013797455,-0.043528713,0.0,-0.00074959133,0.0,-0.13806356,0.0,-0.00022748893,0.018338194,-0.0015304646,0.0,-7.003697e-05,-0.002763302,0.00015681246,0.00011891942,0.0,0.0,0.0,0.0,0.00045459825
0.0,-0.0008386152,0.0,0.00091456703,-0.0072430656,-0.058223635,0.0,-0.00035436603,0.0,-0.13828763,0.0,-0.0007238826,-0.0011361646,0.0012436687,0.0,-7.003697e-05,-0.002763302,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
0.0,-0.0003488319,0.0,0.00085411745,-0.0072430656,-0.05858303,0.0,-0.00035436603,0.0,-0.13894019,0.0,-0.0007238826,-0.0025777328,0.0012436687,0.0,-7.003697e-05,-0.0007391213,0.00018699338,0.00011891942,0.0,0.0,0.0,0.0,0.00010557275
